C:\Users\rapha\Downloads\dependenciesnew\chado06,libmount1,libblkid1 ,>= 2.17.2,3
C:\Users\rapha\Downloads\dependenciesnew\chado06,libmount1,libc6 ,>= 2.25,3
C:\Users\rapha\Downloads\dependenciesnew\chado06,libmount1,libselinux1 ,>= 2.6-3~,3
C:\Users\rapha\Downloads\dependenciesnew\chado06,libncursesw5,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado06,libncursesw5,libtinfo5 ,= 6.1-1ubuntu1.18.04,2
C:\Users\rapha\Downloads\dependenciesnew\chado06,libtinfo5,libc6 ,>= 2.16,1
C:\Users\rapha\Downloads\dependenciesnew\chado06,libsmartcols1,libc6 ,>= 2.25,1
C:\Users\rapha\Downloads\dependenciesnew\chado06,libaudit1,libaudit-common ,>= 1:2.8.2-1ubuntu1,3
C:\Users\rapha\Downloads\dependenciesnew\chado06,libaudit1,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\chado06,libaudit1,libcap-ng0,any,3
C:\Users\rapha\Downloads\dependenciesnew\chado06,libcap-ng0,libc6 ,>= 2.8,1
C:\Users\rapha\Downloads\dependenciesnew\chado06,libpam0g,debconf ,>= 0.5,4
C:\Users\rapha\Downloads\dependenciesnew\chado06,libpam0g,debconf-2.0,any,4
C:\Users\rapha\Downloads\dependenciesnew\chado06,libpam0g,libaudit1 ,>= 1:2.2.1,4
C:\Users\rapha\Downloads\dependenciesnew\chado06,libpam0g,libc6 ,>= 2.14,4
C:\Users\rapha\Downloads\dependenciesnew\chado06,libudev1,libc6 ,>= 2.25,1
C:\Users\rapha\Downloads\dependenciesnew\chado07,xsltproc,libc6 ,>= 2.4,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,xsltproc,libxml2 ,>= 2.7.4,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,xsltproc,libxslt1.1 ,>= 1.1.25,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libc6,libgcc1,any,1
C:\Users\rapha\Downloads\dependenciesnew\chado07,libgcc1,gcc-8-base ,= 8.2.0-1ubuntu2~18.04,2
C:\Users\rapha\Downloads\dependenciesnew\chado07,libgcc1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxml2,libc6 ,>= 2.15,4
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxml2,libicu60 ,>= 60.1-1~,4
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxml2,liblzma5 ,>= 5.1.1alpha+20120614,4
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxml2,zlib1g ,>= 1:1.2.3.3,4
C:\Users\rapha\Downloads\dependenciesnew\chado07,libicu60,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libicu60,libgcc1 ,>= 1:3.0,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libicu60,libstdc++6 ,>= 5.2,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libstdc++6,gcc-8-base ,= 8.2.0-1ubuntu2~18.04,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libstdc++6,libc6 ,>= 2.18,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libstdc++6,libgcc1 ,>= 1:4.2,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,liblzma5,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\chado07,zlib1g,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxslt1.1,libc6 ,>= 2.17,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxslt1.1,libgcrypt20 ,>= 1.7.0,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libxslt1.1,libxml2 ,>= 2.9.0,3
C:\Users\rapha\Downloads\dependenciesnew\chado07,libgcrypt20,libc6 ,>= 2.15,2
C:\Users\rapha\Downloads\dependenciesnew\chado07,libgcrypt20,libgpg-error0 ,>= 1.25,2
C:\Users\rapha\Downloads\dependenciesnew\chado07,libgpg-error0,libc6 ,>= 2.15,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libparse-recdescent-perl,perl,any,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,perl,libperl5.26 ,= 5.26.1-6ubuntu0.3,3
C:\Users\rapha\Downloads\dependenciesnew\chado08,perl,perl-base ,= 5.26.1-6ubuntu0.3,3
C:\Users\rapha\Downloads\dependenciesnew\chado08,perl,perl-modules-5.26 ,>= 5.26.1-6ubuntu0.3,3
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,libbz2-1.0,any,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,libc6 ,>= 2.23,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,libdb5.3,any,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,libgdbm-compat4,any,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,libgdbm5 ,>= 1.12,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,perl-modules-5.26 ,>= 5.26.1-6ubuntu0.3,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libperl5.26,zlib1g ,>= 1:1.2.2.3,7
C:\Users\rapha\Downloads\dependenciesnew\chado08,libbz2-1.0,libc6 ,>= 2.4,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libc6,libgcc1,any,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libgcc1,gcc-8-base ,= 8.2.0-1ubuntu2~18.04,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libgcc1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libdb5.3,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libgdbm-compat4,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libgdbm-compat4,libgdbm5 ,>= 1.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libgdbm5,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,perl-modules-5.26,perl-base ,>= 5.26.1-1,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,dpkg,tar ,>= 1.28-1,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libacl1,libattr1 ,>= 1:2.4.46-8,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libacl1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libattr1,libc6 ,>= 2.4,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libselinux1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libselinux1,libpcre3,any,2
C:\Users\rapha\Downloads\dependenciesnew\chado08,libpcre3,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,liblzma5,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,libzstd1,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\chado08,zlib1g,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,apache2-bin ,= 2.4.29-1ubuntu4.6,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,apache2-data ,= 2.4.29-1ubuntu4.6,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,apache2-utils ,= 2.4.29-1ubuntu4.6,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,lsb-base,any,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,mime-support,any,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,perl,any,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,perl:any,any,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2,procps,any,8
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libapr1 ,>= 1.6.2,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1 ,>= 1.6.0,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1-dbd-freetds,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1-dbd-mysql,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1-dbd-odbc,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1-dbd-pgsql,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1-dbd-sqlite3,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libaprutil1-ldap,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libc6 ,>= 2.14,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libldap-2.4-2 ,>= 2.4.7,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,liblua5.2-0,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libnghttp2-14 ,>= 1.15.0,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libpcre3,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libssl1.1 ,>= 1.1.0,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,libxml2 ,>= 2.7.4,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,perl:any,any,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,apache2-bin,zlib1g ,>= 1:1.1.4,17
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libapr1,libc6 ,>= 2.15,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libapr1,libuuid1 ,>= 2.16,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libc6,libgcc1,any,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgcc1,gcc-8-base ,= 8.3.0-6ubuntu1~18.04,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgcc1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libuuid1,libc6 ,>= 2.25,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1,libapr1 ,>= 1.6.2,6
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1,libc6 ,>= 2.25,6
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1,libdb5.3,any,6
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1,libexpat1 ,>= 2.0.1,6
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1,libgdbm5 ,>= 1.14,6
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1,libssl1.1 ,>= 1.1.0,6
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libdb5.3,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libexpat1,libc6 ,>= 2.25,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgdbm5,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libssl1.1,debconf ,>= 0.5,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libssl1.1,debconf-2.0,any,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libssl1.1,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,dpkg,tar ,>= 1.28-1,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libacl1,libattr1 ,>= 1:2.4.46-8,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libacl1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libattr1,libc6 ,>= 2.4,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libselinux1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libselinux1,libpcre3,any,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libpcre3,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libbz2-1.0,libc6 ,>= 2.4,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,liblzma5,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libzstd1,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,zlib1g,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-mysql,libaprutil1 ,= 1.6.1-2,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-mysql,libc6 ,>= 2.4,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-mysql,libmysqlclient20 ,>= 5.7.11,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libmysqlclient20,libc6 ,>= 2.14,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libmysqlclient20,libgcc1 ,>= 1:3.0,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libmysqlclient20,libstdc++6 ,>= 5.2,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libmysqlclient20,mysql-common ,>= 5.5,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libmysqlclient20,zlib1g ,>= 1:1.1.4,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libstdc++6,gcc-8-base ,= 8.3.0-6ubuntu1~18.04,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libstdc++6,libc6 ,>= 2.18,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libstdc++6,libgcc1 ,>= 1:4.2,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-odbc,libaprutil1 ,= 1.6.1-2,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-odbc,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-odbc,libodbc1 ,>= 2.3.1,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libodbc1,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libodbc1,libltdl7 ,>= 2.4.6,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libltdl7,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-pgsql,libaprutil1 ,= 1.6.1-2,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-pgsql,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-pgsql,libpq5,any,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libpq5,libc6 ,>= 2.14,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libpq5,libgssapi-krb5-2 ,>= 1.14+dfsg,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libpq5,libldap-2.4-2 ,>= 2.4.7,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libpq5,libssl1.1 ,>= 1.1.0,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi-krb5-2,libc6 ,>= 2.27,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi-krb5-2,libcom-err2 ,>= 1.34,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi-krb5-2,libk5crypto3 ,>= 1.16,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi-krb5-2,libkrb5-3 ,= 1.16-2ubuntu0.1,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi-krb5-2,libkrb5support0 ,>= 1.15~beta1,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libcom-err2,libc6 ,>= 2.17,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libk5crypto3,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libk5crypto3,libkrb5support0 ,>= 1.16,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5support0,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-3,libc6 ,>= 2.16,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-3,libcom-err2 ,>= 1.34,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-3,libk5crypto3 ,>= 1.15~beta1,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-3,libkeyutils1 ,>= 1.5.9,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-3,libkrb5support0 ,= 1.16-2ubuntu0.1,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkeyutils1,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libldap-2.4-2,libc6 ,>= 2.14,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libldap-2.4-2,libgnutls30 ,>= 3.5.6,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libldap-2.4-2,libgssapi3-heimdal ,>= 1.4.0+git20110226,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libldap-2.4-2,libldap-common ,>= 2.4.45+dfsg-1ubuntu1.2,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libldap-2.4-2,libsasl2-2,any,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libc6 ,>= 2.25,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libgmp10 ,>= 2:6,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libhogweed4,any,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libidn2-0 ,>= 0.6,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libnettle6,any,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libp11-kit0 ,>= 0.23.1,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libtasn1-6 ,>= 4.12,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,libunistring2 ,>= 0.9.7,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgnutls30,zlib1g ,>= 1:1.1.4,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgmp10,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhogweed4,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhogweed4,libgmp10 ,>= 2:6.0.0,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhogweed4,libnettle6 ,= 3.4-1,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libnettle6,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libidn2-0,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libidn2-0,libunistring2 ,>= 0.9.7,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libunistring2,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libp11-kit0,libc6 ,>= 2.26,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libp11-kit0,libffi6 ,>= 3.0.4,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libffi6,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libtasn1-6,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libasn1-8-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libc6 ,>= 2.14,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libcomerr2 ,>= 1.01,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libhcrypto4-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libheimntlm0-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libkrb5-26-heimdal ,>= 1.6~git20131117,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libgssapi3-heimdal,libroken18-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libasn1-8-heimdal,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libasn1-8-heimdal,libcomerr2 ,>= 1.01,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libasn1-8-heimdal,libroken18-heimdal ,>= 1.4.0+git20110226,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libcomerr2,libcom-err2,any,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libroken18-heimdal,libc6 ,>= 2.16,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhcrypto4-heimdal,libasn1-8-heimdal ,>= 1.4.0+git20110226,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhcrypto4-heimdal,libc6 ,>= 2.14,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhcrypto4-heimdal,libheimbase1-heimdal ,>= 1.4.0+git20110226,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhcrypto4-heimdal,libroken18-heimdal ,>= 1.4.0+git20110226,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libheimbase1-heimdal,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libheimntlm0-heimdal,libc6 ,>= 2.4,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libheimntlm0-heimdal,libhcrypto4-heimdal ,>= 1.4.0+git20110226,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libheimntlm0-heimdal,libkrb5-26-heimdal ,>= 1.4.0+git20110226,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libheimntlm0-heimdal,libroken18-heimdal ,>= 1.4.0+git20110226,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libheimntlm0-heimdal,libwind0-heimdal ,>= 1.4.0+git20110226,5
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libasn1-8-heimdal ,>= 1.6~git20131117,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libc6 ,>= 2.15,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libcomerr2 ,>= 1.41.11,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libhcrypto4-heimdal ,>= 1.7~git20161112,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libheimbase1-heimdal ,>= 1.6~git20131117,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libhx509-5-heimdal ,>= 1.4.0+git20110226,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libroken18-heimdal ,>= 1.7~git20160418,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libsqlite3-0 ,>= 3.5.9,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libkrb5-26-heimdal,libwind0-heimdal ,>= 1.6~git20120311,9
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libasn1-8-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libc6 ,>= 2.14,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libcomerr2 ,>= 1.34,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libhcrypto4-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libheimbase1-heimdal ,>= 1.6~git20131117,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libroken18-heimdal ,>= 1.7~git20150920,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libhx509-5-heimdal,libwind0-heimdal ,>= 1.4.0+git20110226,7
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libwind0-heimdal,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libwind0-heimdal,libcomerr2 ,>= 1.01,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libwind0-heimdal,libroken18-heimdal ,>= 1.4.0+git20110226,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libsqlite3-0,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libsasl2-2,libc6 ,>= 2.15,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libsasl2-2,libsasl2-modules-db ,>= 2.1.27~101-g0780600+dfsg-3ubuntu2,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libsasl2-modules-db,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libsasl2-modules-db,libdb5.3,any,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-sqlite3,libaprutil1 ,= 1.6.1-2,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-sqlite3,libc6 ,>= 2.4,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-dbd-sqlite3,libsqlite3-0 ,>= 3.5.9,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-ldap,libaprutil1 ,= 1.6.1-2,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-ldap,libc6 ,>= 2.4,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libaprutil1-ldap,libldap-2.4-2 ,>= 2.4.7,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,liblua5.2-0,libc6 ,>= 2.14,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,liblua5.2-0,libstdc++6 ,>= 4.1.1,2
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libnghttp2-14,libc6 ,>= 2.14,1
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libxml2,libc6 ,>= 2.15,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libxml2,libicu60 ,>= 60.1-1~,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libxml2,liblzma5 ,>= 5.1.1alpha+20120614,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libxml2,zlib1g ,>= 1:1.2.3.3,4
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libicu60,libc6 ,>= 2.14,3
C:\Users\rapha\Downloads\dependenciesnew\gbrowse01,libicu60,libgcc1 ,>= 1:3.0,3
